name,inst,ntisQual,remainQual,lct,acc,coop,qunt,qual,expert
송문정,고려대학교,3.696284067,0,0.5,1,0,0.503287311,0.305068023,0
김안모,한양대학교,3.636005274,0,0.5,0.02,0,0.503287311,0.30009299,0
서재홍,한양대학교,3.703639739,0,0.5,1,0,0.503287311,0.305675114,0
서재홍,고려대학교,2.971403363,0,0.5,1,0,0.50324622,0.245240932,0
송황준,포항공과대학교,3.746196569,0,0.5,1,0,0.503287311,0.309187486,0
전창완,순천향대학교,3.748398257,0,0.5,1,0,0.503287311,0.3093692,0
고석주,경북대학교,4.131597835,0,0.5,1,0,0.503328402,0.340996081,0
서의성,성균관대학교(자연과학캠퍼스),4.536213885,0.09531018,0.475,0.02,0,0.47829142,0.375815932,0
심종인,한양대학교(ERICA캠퍼스),3.645691012,0,0.5,0.02,0,0.503287311,0.30089239,0
박종은,한국과학기술원,3.692985944,0,0.5,0.02,0,0.503287311,0.304795816,0
정임두,울산과학기술원,3.998654936,0,0.5,1,0,0.503328402,0.330023811,0
오유근,홍익대학교,2.986661136,0,0.5,1,0,0.50324622,0.246500212,0
오세홍,한국외국어대학교,2.943401417,0,0.5,0.02,0,0.50324622,0.242929827,0
양효식,세종대학교,3.651665793,0,0.5,1,0,0.503287311,0.301385511,0
강병남,한국에너지공과대학교,3.682980204,0,0.5,0.02,0,0.503287311,0.303970006,0
강병남,서울대학교,4.932678654,0,0.45,0.02,0,0.453172255,0.40711225,0
김성현,부산가톨릭대학교,3.058154078,0,0.5,0.02,0,0.50324622,0.25240079,0
이철호,고려대학교,3.623095692,0,0.5,1,0,0.503287311,0.299027515,0
이창연,전북대학교,3.592290444,0,0.5,1,0,0.503287311,0.296485044,0
이창연,홍익대학교,2.901286267,0,0.5,1,0,0.50324622,0.239453908,0
이재영,단국대학교,2.864156928,0,0.5,1,0,0.50324622,0.236389486,0
이재영,연세대학교,3.530364731,0,0,0.02,0,8.22E-05,0.291374085,0
이주영,한국과학기술원,2.882723186,0,0.5,0.02,0,0.50324622,0.237921828,0
김흥순,한양대학교,2.870909628,1.289232648,0.5,1,0,0.503328402,0.256227625,0
정선영,부산대학교,2.862743702,0,0.5,0.02,0,0.50324622,0.236272847,0
이은상,공주대학교,3.55850505,0.09531018,0.5,1,0,0.503328402,0.295121999,0
이제승,서울대학교,3.558901323,0,0.5,1,0,0.503287311,0.293729316,0
이제승,홍익대학교,3.941749257,0,0.485,1,0,0.488232249,0.325327175,0
김미경,충북대학교,2.86387528,0,0.5,1,0,0.50324622,0.23636624,0
김미경,위두커뮤니케이션즈,0,1.704748092,0.5,1,0.006944444,0.50324622,0.025494957,0
강민혁,부산가톨릭대학교,2.863558582,0,0.5,1,0,0.50324622,0.236340102,0
박노성,연세대학교,2.870937693,0,0.5,1,0,0.50324622,0.236949128,0
이동하,강원대학교,2.863387604,0,0.5,0.02,0,0.50324622,0.236325991,0
채철주,한국농수산대학,3.552897301,0,0.5,1,0,0.503287311,0.293233781,0
정광복,세종대학교,2.86325409,0,0.5,0.02,0,0.50324622,0.236314971,0
방준호,전북대학교,2.863692743,0,0.5,1,0,0.50324622,0.236351175,0
장병용,부경대학교,2.880497312,0,0.5,1,0,0.50324622,0.237738118,0
안윤호,한국기술교육대학교,2.872765284,0,0.5,0.02,0,0.50324622,0.237099965,0
임성묵,동국대학교,2.863791752,0.09531018,0.5,1,0,0.503287311,0.237784735,0
김혜영,계명대학교,2.864173531,0,0.5,0.02,0,0.50324622,0.236390856,0
정남진,경운대학교,2.868398498,0,0.5,1,0,0.50324622,0.236739559,0
하정철,계명대학교,3.577784405,0,0.5,1,0,0.503287311,0.295287806,0
권태연,한국외국어대학교,2.88468625,0,0.5,1,0,0.50324622,0.238083847,0
안경진,건국대학교,2.863011515,0,0.5,1,0,0.50324622,0.236294951,0
문현준,세종대학교,2.86325409,0.09531018,0.5,1,0,0.503287311,0.23774036,0
최선용,가천대학교,2.884296568,0,0.5,1,0,0.50324622,0.238051685,0
윤아윤,한국산업기술대학교,2.86295353,0,0.5,1,0,0.50324622,0.236290165,0
정종필,성균관대학교,2.864050269,1.576914721,0.5,1,0,0.503328402,0.259963858,0
주종화,동국대학교,2.872997039,0,0.5,1,0,0.50324622,0.237119093,0
정동휘,울산대학교,2.863659234,0,0.5,1,0,0.50324622,0.236348409,0
이윤희,충남대학교,2.884035813,0,0.5,1,0,0.50324622,0.238030164,0
김단야,성결대학교,2.860766123,1.481604541,0.5,0.02,0,0.503287311,0.258267417,0
박재훈,창원대학교,2.849231719,0,0.5,0.02,0,0.50324622,0.235157653,0
박보용,인하대학교,2.873295543,0,0.5,0.02,0,0.50324622,0.23714373,0
박은수,삼육대학교,3.558836158,0.19062036,0.5,1,0.006944444,0.503369494,0.296574715,0
김문정,공주대학교,2.86389197,0,0.5,1,0,0.50324622,0.236367618,0
변하영,명지대학교,2.863841884,0,0.5,1,0,0.50324622,0.236363484,0
임동혁,광운대학교,2.86389197,0,0.5,1,0,0.50324622,0.236367618,0
임동혁,호서대학교,4.665011274,0.19062036,0.395,1,0.006944444,0.397860782,0.387871447,0
허명륜,전주대학교,2.864090464,0,0.5,1,0,0.50324622,0.236384,0
하승현,한국해양대학교,2.863317374,0,0.5,0.02,0,0.50324622,0.236320195,0
이수현,전북대학교,2.863692743,0,0.5,1,0,0.50324622,0.236351175,0
백광열,부산대학교,2.871817298,0,0.5,1,0,0.50324622,0.237021725,0
정상규,홍익대학교,2.863515188,0,0.5,1,0,0.50324622,0.236336521,0
이요한,영남대학교,2.863558582,0,0.5,1,0,0.50324622,0.236340102,0
서민호,부산대학교,2.871817298,0,0.5,0.02,0,0.50324622,0.237021725,0
제유진,경희대학교,2.862615704,0,0.5,1,0,0.50324622,0.236262283,0
노승준,금오공과대학교,3.558488802,0,0.5,1,0,0.503287311,0.293695269,0
김수진,전주대학교,2.864090464,0,0.5,0.02,0,0.50324622,0.236384,0
천지영,서울사이버대학교,2.855273814,0,0.5,1,0,0.50324622,0.23565633,0
임수빈,아주대학교,2.882454552,0,0.5,1,0,0.50324622,0.237899657,0
민현정,아주대학교,2.863123065,0,0.5,0.02,0,0.50324622,0.236304157,0
윤익준,경기대학교,2.86389197,0,0.5,1,0,0.50324622,0.236367618,0
장희선,평택대학교,3.555587125,0.09531018,0.5,0.02,0,0.503287311,0.294881171,0
최재현,한국기술교육대학교,2.863558582,0,0.5,1,0,0.50324622,0.236340102,0
최재현,숭실대학교,0,2.174751721,0.25,1,0,0.251643655,0.032523985,0
김도현,부산가톨릭대학교,2.863558582,0,0.5,1,0,0.50324622,0.236340102,0
김도현,제주대학교,4.313532055,0.19062036,0,1,0,0.000246548,0.358862564,0
이상훈,연세대학교,2.915162005,0,0.5,1,0,0.50324622,0.240599124,0
이우람,경기과학기술대학교,3.557135584,0,0.5,1,0,0.503287311,0.293583583,0
이용진,인하대학교,2.864093235,0,0.5,1,0,0.50324622,0.236384229,0
정석민,전북대학교,2.872897166,0,0.5,0.02,0,0.50324622,0.23711085,0
임종범,평택대학교,2.860969074,0,0.5,1,0,0.50324622,0.236126381,0
임가현,부산대학교,2.865836735,0,0.5,1,0,0.50324622,0.236528127,0
전용재,부경대학교,2.872765284,0,0.5,1,0,0.50324622,0.237099965,0
이학준,상지대학교,3.558488802,0,0.5,1,0,0.503287311,0.293695269,0
이여송,고려대학교,3.569641348,0,0.5,1,0,0.503287311,0.29461573,0
김경아,강원대학교,3.968307279,0,0.5,0.02,0,0.503328402,0.327519106,0
장윤정,서울시립대학교,3.579637311,0,0.5,0.02,0,0.503287311,0.295440734,0
김소연,성균관대학교,2.858757905,0,0.5,0.02,0,0.50324622,0.235943885,0
김소연,한밭대학교,0,1.384542828,0.5,1,0,0.503328402,0.020706203,0
강민호,서울대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
이동주,연세대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
GANORKAR SHRADDHA PRAKASH,성균관대학교(자연과학캠퍼스),3.579637311,0,0.5,1,0,0.503287311,0.295440734,0
이정준,성균관대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
이정준,한국산업기술대학교,0,0.09531018,0.2,0.02,0,0.201323143,0.001425389,0
김경범,한양대학교,3.559544456,0,0.5,0.02,0,0.503287311,0.293782396,0
서지훈,인천대학교,3.555148948,0,0.5,1,0,0.503287311,0.293419618,0
태우석,고려대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
오승택,공주대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
이경희,부산대학교,4.810253239,0,0.5,1,0,0.503492768,0.397008027,0
이서준,고려대학교,3.547347514,0,0.5,1,0,0.503287311,0.292775737,0
이금분,조선대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
홍성희,동양대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
권대진,전북대학교,3.575095039,0,0.5,1,0,0.503287311,0.295065843,0
고재섭,순천대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
SINGHSATENDRAPAL,세종대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
나형철,충북대학교,4.984586208,0.09531018,0.5,1,0,0.503574951,0.412821762,0
남궁호,목포해양대학교,3.571582712,0,0.5,1,0,0.503287311,0.294775958,0
홍민성,성균관대학교,3.575095039,0,0.5,0.02,0,0.503287311,0.295065843,0
강신항,울산과학기술원,3.557975654,0,0.5,0.02,0,0.503287311,0.293652917,0
신현상,서울과학기술대학교,4.124885621,0,0.5,1,0,0.503328402,0.340442097,0
권형욱,인천대학교,4.100014307,0,0.5,1,0,0.503328402,0.338389376,0
김광훈,경기대학교,4.580227896,0,0.5,1,0,0.503410585,0.378023183,0
윤영수,고려대학교,4.119759076,0,0.5,0.02,0,0.503328402,0.340018985,0
김동준,한림대학교,3.710688706,0,0.5,1,0,0.503287311,0.306256891,0
김동준,서울시립대학교,3.87918171,0,0.5,0.02,0,0.503328402,0.320163243,0
손대원,한양대학교,4.115436063,0,0.5,1,0,0.503328402,0.33966219,0
이재우,건국대학교,3.70738055,0,0.5,0.02,0,0.503287311,0.305983857,0
이재우,중앙대학교,4.211839224,1.704748092,0.5,1,0.006944444,0.503410585,0.373113658,0
류인균,이화여자대학교,4.952484477,0,0.5,1,0,0.503492768,0.408746898,0
조은희,연세대학교,4.116234311,0,0.5,1,0,0.503328402,0.339728073,0
홍종찬,경상대학교,3.711799783,0,0.5,1,0,0.503287311,0.306348592,0
고봉찬,서울대학교,2.889895818,0,0.5,1,0,0.50324622,0.238513812,0
남윤재,경희대학교,3.528475061,0,0.5,0.02,0,0.503287311,0.291218123,0
최승욱,성신여자대학교,3.615191591,0,0.5,1,0,0.503287311,0.29837516,0
최상필,동아대학교,2.836876662,0.09531018,0.5,0.02,0,0.503287311,0.235563333,0
Hong Sok(Brian) Kim,서울대학교,3.530771044,0,0.5,0.02,0,0.503287311,0.291407619,0
한윤선,서울대학교,3.620845888,0,0.5,0.02,0,0.503287311,0.29884183,0
한윤선,성균관대학교,4.022239558,0,0.45,1,0,0.45300789,0.331970337,0
최홍림,선문대학교,3.53016045,0.09531018,0.5,0.02,0,0.503328402,0.292782614,0
조남경,성공회대학교,2.831740263,2.136530509,0.5,1,0,0.503328402,0.265666395,0
최문정,한국과학기술원,3.610500184,0,0.5,0.02,0,0.503287311,0.297987961,0
박원호,서울대학교,3.605602803,0,0.5,0.02,0,0.503287311,0.297583762,0
이재수,강원대학교,3.529538447,4.600748424,0.5,1,0,0.503451677,0.360111294,0
이재수,국립농업과학원 농업공학부,0,2.397895273,0.45,1,0,0.452925707,0.035861156,0
전현배,서강대학교,3.528895422,0,0.5,0.02,0,0.503287311,0.291252817,0
이현용,고려대학교,3.579637311,0,0.5,0.02,0,0.503287311,0.295440734,0
이민희,포항공과대학교,3.515195062,0,0.5,1,0,0.503287311,0.290122076,0
김윤한,서울대학교,2.822047882,0,0.5,0.02,0,0.50324622,0.23291407,0
이유섭,충북대학교,2.858757905,0,0.5,0.02,0,0.50324622,0.235943885,0
강지원,경희대학교,2.862451709,0,0.5,0.02,0,0.50324622,0.236248748,0
강지원,고려대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
송호천,전남대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
김현진,경상대학교,4.286367433,0,0.5,1,0,0.503369494,0.35376979,0
김현진,단국대학교,4.937162598,0,0.39,0.02,0,0.392828731,0.407482327,0
장대흥,부경대학교,3.597675866,0,0.5,0.02,0,0.503287311,0.296929522,0
기경석,상지대학교,3.568266181,0,0.5,1,0,0.503287311,0.294502232,0
황진권,우석대학교,3.560006936,0,0.5,0.02,0,0.503287311,0.293820566,0
김민창,한국체육대학교,3.555598889,0,0.5,0.02,0,0.503287311,0.293456754,0
최세영,원광대학교,3.560119093,0.09531018,0.5,1,0,0.503328402,0.295255212,0
서영석,영남대학교,4.003544903,0,0.5,1,0,0.503328402,0.330427398,0
주문갑,부경대학교,3.560119093,0.09531018,0.465,0.02,0,0.468062952,0.295255212,0
김빈,홍익대학교,3.515195062,0,0.5,1,0,0.503287311,0.290122076,0
염홍기,조선대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
오정모,목포해양대학교,3.613034805,0,0.5,1,0,0.503287311,0.298197153,0
한정삼,안동대학교,3.560119093,0.09531018,0.5,0.02,0,0.503328402,0.295255212,0
장원용,목포대학교,3.555598889,0,0.5,0.02,0,0.503287311,0.293456754,0
유준상,한양대학교(ERICA캠퍼스),2.822047882,0,0.5,1,0,0.50324622,0.23291407,0
유태선,부경대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
조윤신,한림대학교,3.59878185,0,0.5,0.02,0,0.503287311,0.297020803,0
조형주,경북대학교,4.658322466,0,0,0.02,0,0.000246548,0.384468617,0
안지혜,우석대학교,3.560119093,0,0.5,1,0,0.503287311,0.293829823,0
안지혜,경희대학교,2.862451709,0,0.5,1,0,0.50324622,0.236248748,0
이상엽,고려대학교,3.515195062,0,0.5,1,0,0.503287311,0.290122076,0
이상엽,전자부품연구원,0,0.09531018,0.5,1,0,0.50324622,0.001425389,0
신유정,한국과학기술원,3.555598889,0,0.5,0.02,0,0.503287311,0.293456754,0
원성훈,순천향대학교,4.445668598,0,0,1,0,0.000205457,0.366917505,0
유철환,부경대학교,3.59878185,0,0.5,1,0,0.503287311,0.297020803,0
김솔희,서울대학교,3.942209589,0,0.5,1,0,0.503328402,0.325365167,0
박재훈,한림대학교,3.560119093,0,0.5,0.02,0,0.503287311,0.293829823,0
박재훈,대구한의대학교,0,1.193922468,0.45,0.02,0.006944444,0.452925707,0.017855425,0
심지영,연세대학교,3.555598889,0,0.5,0.02,0,0.503287311,0.293456754,0
안재롱,서울대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
심현근,서울대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
조명수,서울대학교,2.869157943,0,0.5,0.02,0,0.50324622,0.236802238,0
윤성식,한국과학기술원,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
고세윤,서울대학교,2.869157943,0,0.5,0.02,0,0.50324622,0.236802238,0
심창범,고려대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
전정민,서울대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
정제영,이화여자대학교,3.663304129,0,0.5,1,0,0.503287311,0.302346066,0
장한울,연세대학교,3.562305123,0,0.5,1,0,0.503287311,0.294010244,0
강재용,한국교통대학교,2.869157943,0,0.5,1,0,0.50324622,0.236802238,0
고요한,전북대학교,3.562305123,0,0.5,1,0,0.503287311,0.294010244,0
전유경,인제대학교,3.562305123,0,0.5,1,0,0.503287311,0.294010244,0
